0241540,BALL,0.2800,0001,2H,LR004933,0.0000,0.2338
100148,CLIP,1.4100,0001,2J,,0.0000,1.1421
1003736,SPACER,0.3500,0001,2J,,0.0000,0.2835
1005519,STUD,0.6300,0001,2J,,0.0000,0.5103
1005532,STUD,7.9500,0001,2J,,0.0000,6.439500000000001
1005593,GASKET,10.2900,0001,2J,1013938,0.0000,8.3349
1007604,BOLT-HEX.HEAD,8.5,0025,2J,4147433,0.0000,6.885
1007767,BOLT-HEX.HEAD,0.3400,0001,2J,,0.0000,0.27540000000000003
1013938,PLUG-OILDRAIN,15.35,0005,2J,,0.0000,12.433499999999999
1018219,BOLT,0.35000000000000003,0005,2J,,0.0000,0.28350000000000003
10211,BULB,18.5,0010,LP,,0.0000,13.32
1021662,NUT-HEX.,12.4,0010,2J,,0.0000,10.044
1024446,ADAPTOR,0.8800,0001,HM,,0.0000,0.6864
1025098,CHAIN-TIMING,20.2400,0001,YJ,,0.0000,16.394399999999997
1025109,PLATE-THRUST,4.6200,0001,YH,,0.0000,3.8577000000000004
1025110,SPACER,4.7300,0001,2J,,0.0000,3.8313000000000006
1025228,GASKET-OILPAN,7.4800,0001,YH,,0.0000,6.2458
1025293,CHAIN,8.7000,0001,3J,,0.0000,7.047
1025334,SCREW-ADJUSTING,1.6400,0001,2J,,0.0000,1.3283999999999998
1025374,SEAL-VALVESTEM,2.1,0005,YH,,0.0000,1.7535
1025375,TUBE-VALVEDRIVELUBRICATIO,31.3600,0001,YJ,,0.0000,25.4016
1025376,RETAINER-VALVESPRING,0.3300,0001,YJ,,0.0000,0.2673
1025392,ADJUSTER,3.2500,0001,YH,,0.0000,2.71375
1025408,GUIDE,2.7700,0001,3P,,0.0000,1.9944000000000002
1025420,BOLT,4.3700,0001,2J,,0.0000,3.5397
1025421,BOLT,1.7900,0001,2J,,0.0000,1.4499
1025490,BOLT-SPECIAL,1.2400,0001,2J,4615308,0.0000,1.0044
1027190,SCREW,0.5400,0001,2J,,0.0000,0.4374
1031182,BOLT,1.1,0005,2J,,0.0000,0.891
1031345,BOLT-BEARINGCAP-HEX.HEAD,1.9200,0001,YH,,0.0000,1.6032
1031399,SPROCKET,4.8400,0001,YJ,4676797,0.0000,3.9204
1031400,BOLT,2.0800,0001,2J,,0.0000,1.6848
1031404,BOLT,3.4000000000000004,0010,2J,,0.0000,2.7540000000000004
1031435,BOLT-HEX.HEAD,10.8400,0001,2J,,0.0000,8.7804
1032054,BALL-OILDRAINGALLERY,0.2200,0001,2J,,0.0000,0.1782
1032055,SCREW,0.4600,0001,2J,,0.0000,0.37260000000000004
1032132,SCREW,0.6,0010,2J,,0.0000,0.486
1034091,KEY-WOODRUFF,0.7200,0001,2M,,0.0000,0.5616
1035975,BOLT-FLANGEDHEX.,0.6700,0001,2J,,0.0000,0.5427000000000001
1038048,"""O""RING",1.2400,0001,2J,,0.0000,1.0044
1038353,TUBE,1.5900,0001,UJ,,0.0000,1.2879
1039640,BOLT,0.9300,0001,2J,,0.0000,0.7533000000000001
1041831,COLLET-VALVESPRINGRETAINE,1.6400,0001,2J,1072051,0.0000,1.3283999999999998
1042848,BOLT-CYLINDERHEAD,11.3100,0001,2J,,0.0000,9.161100000000001
1044252,GASKET,1.4800,0001,YH,4600701,0.0000,1.2358
1052914,SCREW,0.5100,0001,2J,,0.0000,0.4131
1052945,BOLT-HEX.HEAD-FLANGED,3.0,0010,2J,LR000374,0.0000,2.43
1063089,BOLTANDWASHER-HEX.HEAD,3.6300,0001,2J,,0.0000,2.9402999999999997
1063180,BOLT,3.6300,0001,2J,,0.0000,2.9402999999999997
1068756,SCREW,1.1,0005,2J,,0.0000,0.891
1069116,BOLT-HEX.HEAD,1.7000000000000002,0005,2J,LR000337,0.0000,1.3770000000000002
1069174,BOLT-HEX.HEAD,1.3300,0001,2J,,0.0000,1.0773000000000001
1069179,PLUG-ENGINE,0.2200,0001,2J,,0.0000,0.1782
1069333,SEAL-RUBBER,4.6500,0001,2M,,0.0000,3.6270000000000002
1069334,SEAL-RUBBER,1.5700,0001,2M,,0.0000,1.2246000000000001
1069338,COVER-CYLINDERHEAD,3.4100,0001,YH,,0.0000,2.84735
1069689,WASHER-CRANKSHAFTMAINBRGT,4.4900,0001,2J,,0.0000,3.6369000000000002
1069876,RETAINER-VALVESPRING,0.7300,0001,YJ,,0.0000,0.5912999999999999
1069944,KEY,3.3000000000000003,0010,YJ,,0.0000,2.673
1072051,COLLET-VALVESPRINGRETAINE,1.6600,0001,YJ,,0.0000,1.3445999999999998
1078619,SCREW,0.5100,0001,2J,,0.0000,0.4131
10802070,WASHER,8.95,0005,2J,,0.0000,7.249499999999999
1086964,BOLT,1.1,0005,2J,,0.0000,0.891
108771,RETAINER,3.2000,0001,3J,,0.0000,2.592
1089784,BOLT-HEX.HEAD,0.3400,0001,2J,,0.0000,0.27540000000000003
1089865,SCREW,2.2,0010,2J,4364422,0.0000,1.782
1093094,CLAMP,3.1000,0001,2J,,0.0000,2.511
1093596,WASHER-SEALING,0.9600,0001,2J,,0.0000,0.7776
1093597,WASHER-SEALING,0.9600,0001,2J,,0.0000,0.7776
1096825,KIT-EXHAUSTSYSTEMMOUNTING,2.1400,0001,VM,,0.0000,1.6692
1096830,KIT-EXHAUSTSYSTEMMOUNTING,3.0600,0001,VM,,0.0000,2.3868
1100035,PLUG,3.4000000000000004,0010,2J,LR003517,0.0000,2.7540000000000004
11009L,CLIP,27.7,0005,2J,,0.0000,22.437
11011L,GRUBSCREW,24.9300,0001,2J,,0.0000,20.1933
11015L,SCREW,11.6500,0001,2J,,0.0000,9.4365
1102415,SEAL-CRANKSHAFTOIL-FRONT,3.4600,0001,YP,,0.0000,2.4912
1102770,PLUG,17.9,0010,2J,,0.0000,14.498999999999999
1102774,PLUG-ENGINE,19.2,0010,2J,,0.0000,15.552
1102797,BOLT,2.2,0010,2J,,0.0000,1.782
1105338,SCREW,2.7,0010,2J,,0.0000,2.1870000000000003
1106473,Gasket-WaterPump,4.9900,0001,UP,,0.0000,3.5928000000000004
1119912,BOLT,0.4200,0001,2J,,0.0000,0.3402
1120157,NUT-FLANGED,0.5100,0001,2J,FX108046,0.0000,0.4131
1132271,PLUG-ENGINE,0.3200,0001,YH,7056734,0.0000,0.2672
1141357,SHAFT-INTERMEDIATE,170.0900,0001,ZH,,0.0000,142.02515
1141598,SENSOR,56.0800,0001,2J,LR008935,0.0000,45.4248
1148055,SCREW,2.0,0010,2J,LR005989,0.0000,1.62
1180242,CLAMP,1.3800,0001,2J,,0.0000,1.1178
11820L,CLIP,34.7,0005,2J,,0.0000,28.107000000000003
11987L,OLIVE,11.100000000000001,0010,2M,,0.0000,8.658000000000001
11988L,OLIVE,18.5,0010,2M,,0.0000,14.43
11H1781L,PAD-PEDAL,2.8400,0001,2M,,0.0000,2.2152
11H5569L,WHEELCHOCK,6.3800,0001,ZM,,0.0000,4.9764
1207956,STUD,3.4000000000000004,0010,2J,,0.0000,2.7540000000000004
1209812,SCREW,35.8,0010,2J,,0.0000,28.997999999999998
1225745,BOLTANDWASHER-HEX.HEAD,2.3700,0001,2J,,0.0000,1.9197000000000002
1237728,SEAL,3.4800,0001,YP,,0.0000,2.5056000000000003
1255708,SCREW,1.4100,0001,2J,,0.0000,1.1421
1263911,PIN-FASTENING,0.2000,0001,YH,STC2099,0.0000,0.167
1268539,PLUG,0.4700,0001,YH,STC2003,0.0000,0.39244999999999997
1273093,PLUG-DRAIN,3.4100,0001,YH,STC2034,0.0000,2.84735
1274729,CLIP,1.3800,0001,2J,,0.0000,1.1178
12755,BOLT,0.7400,0001,2J,,0.0000,0.5993999999999999
12756,NUT-HEX.,2.7,0010,2J,,0.0000,2.1870000000000003
12G4270L,BOLT-FLANGEDHEX.,13.3,0010,2J,,0.0000,10.773
12H1301L,DOWEL,2.1200,0001,2J,,0.0000,1.7172
12H220L,WASHER-SEALING,6.0,0010,2J,,0.0000,4.86
12H4547L,DOWEL-RING,2.3800,0001,YH,,0.0000,1.9872999999999998
12H4636L,DOWEL-RING,0.8300,0001,YH,,0.0000,0.6930499999999999
1305834,BOLT,26.25,0025,2J,,0.0000,21.2625
1310106,BOLT-HEX.HEAD,1.0,0025,2J,,0.0000,0.81
1311173,INDICATOR-OILLEVEL,2.3100,0001,YH,LQM500030,0.0000,1.9288500000000002
1311240,PLATE,2.3200,0001,YH,,0.0000,1.9371999999999998
1311270,BRACKET,3.3300,0001,2J,1331263,0.0000,2.6973000000000003
1311271,CYLINDERHEAD,574.4300,0001,YH,1357023,0.0000,479.64905
1311274,GASKET-CYLINDERHEAD,8.9700,0001,YH,1348677,0.0000,7.48995
1311277,GASKET-CYLINDERHEAD,8.9700,0001,YH,1348683,0.0000,7.48995
1311278,GASKET-CYLINDERHEAD,9.6700,0001,YH,1348688,0.0000,8.07445
1311281,VALVE-INLET,6.6600,0001,YJ,,0.0000,5.3946000000000005
1311282,SPRING-VALVE,2.9200,0001,YJ,LR006720,0.0000,2.3651999999999997
1311283,RETAINER-VALVESPRING,0.3500,0001,2J,,0.0000,0.2835
1311285,SEAL-VALVESTEM,5.3600,0001,YH,,0.0000,4.4756
1311287,PAN-ENGINEOIL,46.1800,0001,YH,1359896,0.0000,38.5603
1311288,GASKET-OILPAN,7.4800,0001,YH,1365260,0.0000,6.2458
1311289,FILTER-OIL,9.6300,0001,EP,,0.0000,6.9336
1311291,TUBE,25.0500,0001,YH,,0.0000,20.91675
1311293,COVER,3.4700,0001,2M,1331265,0.0000,2.7066
1311294,PULLEY,5.1500,0001,2M,,0.0000,4.017
1311295,CAMSHAFT,69.4700,0001,YJ,,0.0000,56.2707
1311296,CAMSHAFT,69.4700,0001,YJ,,0.0000,56.2707
1311297,CAMSHAFT,122.9000,0001,YJ,LR010207,0.0000,99.549
1311298,CAMSHAFT,80.4100,0001,YJ,LR010208,0.0000,65.1321
1311299,SEPARATOR-OIL,15.0200,0001,YH,LR003385,0.0000,12.541699999999999
1311300,PULLEY-CRANKSHAFT,87.8100,0001,YJ,,0.0000,71.12610000000001
1311302,CYLINDERHEAD,1149.3100,0001,YH,,300.0000,959.6738499999999
1311303,CYLINDERHEAD,1086.7500,0001,YH,,300.0000,907.43625
1311305,SENSOR-CRANKSHAFTPOSITION,20.6500,0001,2J,1354249,0.0000,16.726499999999998
1311306,KIT-DRIVEBELT,42.2100,0001,2M,,0.0000,32.9238
1311308,SENSOR-OILLEVEL,56.0800,0001,2J,,0.0000,45.4248
1311309,COOLER-FUEL,133.0100,0001,2J,1354253,0.0000,107.7381
1311310,RESERVOIR,5.8100,0001,YH,,0.0000,4.85135
1311311,GASKET,9.2200,0001,YH,,0.0000,7.6987000000000005
1311314,TENSIONER-TIMINGBELT,32.1600,0001,YJ,,0.0000,26.049599999999998
1311316,PULLEY-AUX.DRIVE,10.2900,0001,2M,,0.0000,8.0262
1311317,PULLEY-TIMINGBELT,8.2000,0001,2M,,0.0000,6.395999999999999
1311318,SEAL-CAMSHAFT,2.7200,0001,YP,,0.0000,1.9584000000000001
1311322,GLOWPLUG,9.9300,0001,MP,1354289,0.0000,7.1495999999999995
1311325,PUMP-WATER,46.8800,0001,UP,LR005764,0.0000,33.7536
1311327,PULLEY-WATERPUMP,6.1600,0001,2M,,0.0000,4.8048
1311334,NUT,1.2800,0001,2J,LR002806,0.0000,1.0368
1311335,GASKET,0.6600,0001,YH,1331267,0.0000,0.5511
1311338,CLAMP-TUBE,1.7900,0001,2J,,0.0000,1.4499
1312287,SENDER,4.6900,0001,2J,,0.0000,3.7989
1312289,PIPE,2.1100,0001,YH,,0.0000,1.76185
1312293,ELBOW,0.5000,0001,VM,,0.0000,0.39
1312318,CLIP,0.7400,0001,2J,4695698,0.0000,0.5993999999999999
1316025,BOLT,8.5,0025,2J,1387730,0.0000,6.885
1316026,SCREW,1.7000000000000002,0005,2J,1331310,0.0000,1.3770000000000002
1316028,BOLT,22.75,0025,2J,,0.0000,18.427500000000002
1316029,STUD,1.2600,0001,2J,,0.0000,1.0206
1316034,BOLT,0.5100,0001,2J,1325840,0.0000,0.4131
1316035,STUD,6.4,0005,2J,,0.0000,5.184
1316038,SENDER-OILTEMPERATURE,22.8400,0001,YH,1359056,0.0000,19.0714
1316048,TUBE-OILPUMPINLET,24.7600,0001,YH,,0.0000,20.6746
1316057,BRACKET,9.0000,0001,2J,,0.0000,7.29
1316061,CONNECTION-WATEROUTLET,12.8200,0001,UM,1331447,0.0000,9.999600000000001
1316062,PLUG-ENGINE,2.4100,0001,YH,,0.0000,2.01235
1316063,TUBE-CONNECTING,7.3600,0001,2M,,0.0000,5.7408
1316068,WIRE,218.9800,0001,2J,,0.0000,177.3738
1316073,SENSOR-ENGINEKNOCK,20.6500,0001,2J,1331300,0.0000,16.726499999999998
1316074,SENSOR-ENGINEKNOCK,20.6500,0001,2J,1331300,0.0000,16.726499999999998
1316075,SENSOR,993.6700,0001,2J,,0.0000,804.8726999999999
1316076,SENSOR-CAMSHAFTPOSITION,16.5000,0001,2J,1331346,0.0000,13.365
1316077,BRACKET-ENGINELIFTING,16.6700,0001,2J,,0.0000,13.5027
1316099,BOLT-HEX.HEAD,8.5,0025,2J,1406627,0.0000,6.885
1316109,FILTER,2.5900,0001,EP,,0.0000,1.8647999999999998
1316113,KIT-TIMINGCHAINANDTENSION,52.2200,0001,YJ,,0.0000,42.2982
1316114,DOWEL,1.0000,0001,2J,,0.0000,0.81
1316115,RETAINERANDSEAL-CRANKSHAF,30.7700,0001,YP,LR032930,0.0000,22.154400000000003
1316116,TRIGGERWHEEL-CAMSHAFTTIMI,9.6500,0001,YJ,LR005254,0.0000,7.8165000000000004
1316117,GASKET-WATERPUMP,24.2700,0001,UP,,0.0000,17.4744
1316119,SWITCH-OILPRESSURE,8.6400,0001,2J,,0.0000,6.9984
1316122,TUBE-FUEL,4.7700,0001,2J,LR003060,0.0000,3.8636999999999997
1316123,MANIFOLD-FUELSUPPLY,62.7200,0001,2J,1357074,0.0000,50.8032
1316124,MANIFOLD-FUELSUPPLY,62.7200,0001,2J,1357075,0.0000,50.8032
1316126,SENSOR-MANIFOLDABSOLUTEPR,83.6700,0001,2J,,0.0000,67.7727
1316127,PIPE-FUEL,6.3400,0001,2J,1351811,0.0000,5.1354
1316130,TUBE-EXHAUSTGASRECIRCULAT,32.6900,0001,VM,1338650,0.0000,25.498199999999997
1316131,TUBE-EGRVALVETOINLETMANIF,27.1400,0001,VM,,0.0000,21.1692
1316132,KIT-FIXINGPARTS-REPAIR,24.5100,0001,HM,,0.0000,19.117800000000003
1316134,COOLER-EGR,170.2200,0001,VM,,0.0000,132.7716
1316135,COOLER-EGR,170.2200,0001,VM,,0.0000,132.7716
1316136,BOLT-HEX.HEAD,1.1600,0001,2J,1331316,0.0000,0.9396
1316137,VALVE-EXHAUST,6.4100,0001,YJ,LR008130,0.0000,5.1921
1316139,GASKET-OILPUMP,7.7600,0001,YH,,0.0000,6.4796
1316142,GASKET,2.9900,0001,YH,1356789,0.0000,2.4966500000000003
1316143,COVER,14.4100,0001,2M,,0.0000,11.239799999999999
1316147,PUMP-FUELINJECTION,430.6700,0001,2J,1334919,0.0000,348.84270000000004
1316149,VALVE-EXHAUSTGASRECIRCULA,163.4000,0001,VM,LR006995,0.0000,127.452
1316152,SEAL-THROTTLE,2.6200,0001,2J,,0.0000,2.1222000000000003
1316155,TUBE,123.4200,0001,YH,1348673,0.0000,103.0557
1316180,ENGINE-SHORTBLOCK,1450.4800,0001,YF,LR010297,500.0000,1305.432
1316378,TUBE,16.0200,0001,UP,4536880,0.0000,11.5344
1316634,ENGINE-SHORTBLOCK,3049.5400,0001,YF,,2000.0000,2744.586
1316635,COVER-CYLINDERFRONT,77.3200,0001,YH,,0.0000,64.56219999999999
1316639,SEAL-CRANKSHAFTOIL-FRONT,4.8700,0001,YP,,0.0000,3.5064
1316642,HOSE-VENT,272.4200,0001,UJ,4557901,0.0000,220.6602
1316644,V-BELT,27.4700,0001,QV,PQS500081,0.0000,27.47
1316646,VALVE-EXHAUSTGASRECIRCULA,323.4200,0001,VM,4676694,0.0000,252.26760000000002
1318815,PLUG,5.1,0010,2J,,0.0000,4.130999999999999
1322036,HOSE,34.4500,0001,UJ,1351820,0.0000,27.904500000000002
1323238,CLIP,0.8500,0001,2J,,0.0000,0.6885
1323255,BOLT-HEX.HEAD,1.2400,0001,2J,4677857,0.0000,1.0044
1323262,BOLT,3.3300,0001,2J,4677860,0.0000,2.6973000000000003
1323263,RING,1.2700,0001,YJ,,0.0000,1.0287
1324152,DUCT-AIR,20.2000,0001,2J,LWN500030,0.0000,16.362
1324340,RAIL,101.3200,0001,2M,1348770,0.0000,79.02959999999999
1324342,HUB-CAMSHAFTPULLEY,35.0800,0001,ZM,,0.0000,27.362399999999997
1324363,HUB-CAMSHAFTPULLEY,9.1900,0001,ZM,,0.0000,7.1682
1324372,PULLEY-TIMINGBELT,8.0200,0001,2M,,0.0000,6.255599999999999
1324388,BELT-TIMING,89.0500,0001,3P,LR016655,0.0000,64.116
1324390,TENSIONER-TIMINGBELT,56.3200,0001,YH,,0.0000,47.0272
1325097,KIT-TENSIONPULLEY,22.8400,0001,YH,PQH500060,0.0000,19.0714
1325840,BOLT,3.15,0005,2J,LR006029,0.0000,2.5515
1325879,BOLT,2.2,0010,2J,LR004123,0.0000,1.782
1326703,BOLT,0.6,0010,2J,,0.0000,0.486
1326752,BOLT-HEX.HEAD,6.2,0005,2J,LR002458,0.0000,5.022
1328677,BRACKET,3.9300,0001,2J,PMB500020,0.0000,3.1833
1329275,INDICATOR-OILLEVEL,3.0800,0001,YH,1374168,0.0000,2.5718
1329276,TUBE-OILLEVELINDICATOR,6.9800,0001,YH,1380883,0.0000,5.8283000000000005
1329424,PIPE-FUEL-STEEL,5.3900,0001,YH,,0.0000,4.500649999999999
13296,SEALER,44.8600,0001,2M,,0.0000,34.9908
1331076,GASKET-OILTUBE,0.4000,0001,YH,,0.0000,0.334
1331239,CAP-OILFILLER,1.6900,0001,YH,,0.0000,1.41115
1331241,STUD,0.5400,0001,2J,,0.0000,0.4374
1331259,GASKET,6.4300,0001,YH,,0.0000,5.36905
1331260,KIT-FUELINJECTION,380.2300,0001,2J,1331261,100.0000,307.9863
1331261,KIT-FUELINJECTION,31.5000,0001,2J,,0.0000,25.515
1331263,COVER-CYLINDERBLOCKFRONT,2.7000,0001,2J,,0.0000,2.1870000000000003
1331264,COVER,8.7200,0001,2M,,0.0000,6.8016000000000005
1331265,COVER,4.1600,0001,YH,,0.0000,3.4736000000000002
1331267,GASKET,4.7800,0001,YH,,0.0000,3.9913000000000003
1331268,TUBE-INJECTIONPUMPLEAK-OF,25.7900,0001,HM,1358421,0.0000,20.1162
1331270,GASKET,4.9400,0001,YH,,0.0000,4.1249
1331271,COOLER-EGR,170.2200,0001,VM,,0.0000,132.7716
1331297,BOLT-HEX.HEAD,3.4000000000000004,0010,2J,1406665,0.0000,2.7540000000000004
1331300,SENSOR-ENGINEKNOCK,17.7200,0001,2J,LR007808,0.0000,14.3532
1331302,COVER-ACCESSHOLE,0.4800,0001,2M,LR022136,0.0000,0.3744
1331310,SCREW,1.7000000000000002,0005,2J,1387739,0.0000,1.3770000000000002
1331316,BOLT-CYLINDERHEAD,1.8200,0001,2J,,0.0000,1.4742000000000002
1331344,WIRE,208.5500,0001,2J,1348629,0.0000,168.9255
1331346,SENSOR-CAMSHAFTPOSITION,32.6600,0001,2J,LR005252,0.0000,26.4546
1331355,PULLEY-CRANKSHAFT,20.9500,0001,2M,LR005996,0.0000,16.341
1331356,PLUG-EXPANSION,0.9800,0001,2M,,0.0000,0.7644
1331358,HEATSHIELD,9.1500,0001,YH,1387385,0.0000,7.64025
1331362,CLIP,2.1800,0001,2J,LR002456,0.0000,1.7658
1331363,BRACKET,2.5000,0001,2J,,0.0000,2.025
1331364,HOSE-CONNECTING,32.5900,0001,YH,LR004696,0.0000,27.212650000000004
1331447,CONNECTION-WATEROUTLET,14.6400,0001,2M,1357091,0.0000,11.4192
1333207,SPROCKET,8.0900,0001,YH,,0.0000,6.7551499999999995
1334640,MANIFOLD-EXHAUST,38.1600,0001,2M,,0.0000,29.764799999999997
1334641,MANIFOLD-EXHAUST,36.1700,0001,2M,,0.0000,28.212600000000002
1334813,CAP,2.9900,0001,2M,,0.0000,2.3322000000000003
1334916,TURBOCHARGER,1258.4700,0001,3J,1354257,0.0000,1019.3607000000001
1334919,PUMP-FUELINJECTION,447.5500,0001,2J,LR004295,200.0000,362.5155
1334920,BOLT,3.4000000000000004,0010,2J,LR006027,0.0000,2.7540000000000004
1335277,TUBE,89.3400,0001,UJ,,0.0000,72.3654
1335282,BRACKET,91.8000,0001,2J,,0.0000,74.358
1335302,STUD,1.2400,0001,2J,1357628,0.0000,1.0044
1335310,STUD,1.7900,0001,2J,,0.0000,1.4499
1335338,PIPE,361.8000,0001,2J,1336235,0.0000,293.058
1335339,BRACKET,8.3300,0001,2J,TRU500020,0.0000,6.7473
1335476,INSULATOR,6.1100,0001,2M,,0.0000,4.7658000000000005
1335477,INSULATOR,6.1100,0001,2M,,0.0000,4.7658000000000005
1335478,CONNECTION-WATEROUTLET,36.6100,0001,2M,4557904,0.0000,28.555799999999998
1336235,PIPE,393.2400,0001,2M,1357035,0.0000,306.72720000000004
1336504,BRACKET,5.3800,0001,2J,,0.0000,4.3578
1336506,GASKET-VALVEROCKERARMCOVE,8.9700,0001,YH,1367767,0.0000,7.48995
1336520,BRACKET,5.9400,0001,2J,,0.0000,4.811400000000001
1336528,BRACKET,1.6000,0001,2J,,0.0000,1.296
1336532,BRACKET,2.4100,0001,2J,1354269,0.0000,1.9521000000000002
1336543,GASKET-EXHAUSTMANIFOLD,9.0200,0001,YH,,0.0000,7.5317
1336545,ARM-FOLLOWER,10.8000,0001,2J,,0.0000,8.748000000000001
1336551,GASKET,0.5000,0001,YH,,0.0000,0.4175
1336552,TUBE-FUELRETURN,15.8600,0001,2J,1354290,0.0000,12.846599999999999
1336561,GASKET,4.9500,0001,YH,,0.0000,4.13325
13H9727L,STRAP-CABLE,5.1,0010,2J,,0.0000,4.130999999999999
1406627,BOLT-HEX.HEAD,9.3,0010,2J,,0.0000,7.533
1406665,BOLT-HEX.HEAD,12.7,0010,2J,,0.0000,10.286999999999999
141133,TANK-FUEL,124.3700,0001,2H,,0.0000,103.84895
1418829,ENGINE-SHORTBLOCK,3832.9100,0001,YF,,2000.0000,3449.6189999999997
1418830,SERVICEENGINE,4577.5800,0001,YF,LR006676,500.0000,4119.822
1418833,BELT-TIMING,42.2400,0001,3J,,0.0000,34.2144
1418834,TENSIONER-TIMINGCHAIN,55.0400,0001,3J,LR002440,0.0000,44.5824
1418835,CHAIN-TIMIN-GUIDE,24.9300,0001,YJ,,0.0000,20.1933
1418836,ARM-TIMINGCHAINTENSIONER,33.2100,0001,YJ,,0.0000,26.900100000000002
1336562,COOLER-EGR,196.4200,0001,VM,,0.0000,153.20759999999999
1336563,COOLER-EGR,196.3900,0001,VM,,0.0000,153.18419999999998
1336599,PIPEANDCAP-OILFILLER,4.8400,0001,YH,LR016955,0.0000,4.041399999999999
1336603,BRACKET,4.1800,0001,2J,1346479,0.0000,3.3857999999999997
1336996,BOLT,3.4000000000000004,0010,2J,4556038,0.0000,2.7540000000000004
1337060,SEAL-OILSEPARATOR,2.5100,0001,YH,,0.0000,2.09585
1337470,PUMP-VACUUM,244.0700,0001,YH,LR006649,0.0000,203.79845
1338650,TUBE-EGRVALVETOINLETMANIF,27.1400,0001,VM,,0.0000,21.1692
1338691,CLAMP-TUBE,3.3700,0001,2J,,0.0000,2.7297000000000002
1338849,PIPE-FUEL,5.5500,0001,2J,LR003063,0.0000,4.4955
1338872,TUBE,128.1900,0001,UP,1348673,0.0000,92.29679999999999
1339251,HEATSHIELD,7.0200,0001,YH,,0.0000,5.8617
1341370,GASKET,0.5600,0001,YH,,0.0000,0.4676
134176,RESISTOR,39.1900,0001,2J,,0.0000,31.743899999999996
1341784,SHIELD,6.1800,0001,YH,LWQ500070,0.0000,5.160299999999999
1341857,PULLEY-CRANKSHAFT,32.8900,0001,2M,,0.0000,25.6542
1342047,PULLEY-TENSION,41.8800,0001,2M,PQG500250,0.0000,32.6664
1344285,KIT,48.5500,0001,2J,1362567,0.0000,39.3255
1346479,BRACKET,34.2000,0001,2J,,0.0000,27.702
1346539,SEAL-OILPUMP,0.3400,0001,2J,,0.0000,0.27540000000000003
1347134,KIT-GASKET,49.2500,0001,YH,LR004324,0.0000,41.12375
1347136,KIT-GASKET,110.4000,0001,YH,1375808,0.0000,92.184
1347540,BOLT-HEX.HEAD,0.8500,0001,2J,LR000338,0.0000,0.6885
1347541,BRACKET,24.9900,0001,2J,,0.0000,20.241899999999998
1347543,SEAL,12.7500,0001,2J,,0.0000,10.3275
1348612,TUBE-EGRVALVETOEXHAUSTMAN,21.9300,0001,VM,,0.0000,17.1054
1348624,TUBE-EGRVALVETOEXHAUSTMAN,31.8300,0001,VM,LR004253,0.0000,24.827399999999997
1348629,WIRE,208.5500,0001,2J,1351812,0.0000,168.9255
1348651,PUMP-OIL,58.4700,0001,YH,LR002465,0.0000,48.822449999999996
1348653,WIRE,12.2200,0001,2J,LR007521,0.0000,9.898200000000001
1348654,WIRE,12.2200,0001,2J,LR007522,0.0000,9.898200000000001
1348673,TUBE,128.1900,0001,UJ,1376408,0.0000,103.8339
1348677,GASKET-CYLINDERHEAD,10.9200,0001,YM,1348681,0.0000,8.5176
1348681,GASKET-CYLINDERHEAD,9.9300,0001,YM,LR009719,0.0000,7.7454
1348683,GASKET-CYLINDERHEAD,9.9300,0001,YM,LR009721,0.0000,7.7454
1348686,GASKET-CYLINDERHEAD,10.7200,0001,YM,LR009722,0.0000,8.361600000000001
1348688,GASKET-CYLINDERHEAD,9.9300,0001,YM,LR009723,0.0000,7.7454
1348770,RAIL,100.3500,0001,2J,1357062,0.0000,81.2835
1348857,COVER-CYLINDERFRONT,41.7800,0001,YH,1369553,0.0000,34.8863
1348867,COVER,5.8100,0001,YH,,0.0000,4.85135
1348918,PIPE-OILFEED,34.9300,0001,2M,1386530,0.0000,27.2454
1349269,SPARKPLUG,21.299999999999997,0010,MS,,0.0000,21.299999999999997
1351811,PIPE-FUEL,7.8500,0001,2J,LR003061,0.0000,6.358499999999999
1351812,WIRE,456.7000,0001,2J,,0.0000,369.927
1351820,HOSE,34.1800,0001,2M,LR011942,0.0000,26.6604
1351827,PIPE-FUEL-STEEL,8.1000,0001,2J,1358415,0.0000,6.561
1354247,MANIFOLD-INLET,180.5100,0001,2M,LR003692,0.0000,140.7978
1354248,MANIFOLD-INLET,194.9600,0001,2M,LR032724,0.0000,152.0688
1354249,SENSOR-CRANKSHAFTPOSITION,20.0400,0001,2J,LR009793,0.0000,16.2324
1354253,COOLER-FUEL,171.1200,0001,UM,,0.0000,133.4736
1354257,TURBOCHARGER,1258.4700,0001,3J,1357581,0.0000,1019.3607000000001
1354269,BRACKET,5.5400,0001,2J,LR014362,0.0000,4.4874
1354289,GLOWPLUG,12.4500,0001,MP,,0.0000,8.963999999999999
1354290,TUBE-FUELRETURN,22.4600,0001,2J,,0.0000,18.1926
1354399,BOLT,2.2700,0001,2J,,0.0000,1.8387
1356789,GASKET,10.9800,0001,YH,,0.0000,9.1683
1357022,SERVICEENGINE,4577.5800,0001,YF,LR004729,0.0000,4119.822
1357023,CYLINDERHEAD,1163.2400,0001,YH,,300.0000,971.3054
1357030,CYLINDERHEAD,364.4100,0001,YH,LR004063,300.0000,304.28235
1357035,PIPE,494.5700,0001,2M,,0.0000,385.7646
1357062,RAIL,100.3500,0001,2J,1369548,0.0000,81.2835
1357074,MANIFOLD-FUELSUPPLY,62.7200,0001,2J,1369551,0.0000,50.8032
